timestamp,open,high,low,close,volume,close_time,quote_asset_volume,trades,taker_buy_base,taker_buy_quote,ignore
1753736400000,3.1398,3.1430,3.1352,3.1411,565035.5,1753736459999,1773517.73212,3936,213011.5,668649.65788,0
1753736460000,3.1411,3.1429,3.1390,3.1402,334969.0,1753736519999,1052099.85530,1756,191520.5,601553.69398,0
1753736520000,3.1403,3.1470,3.1402,3.1461,209567.3,1753736579999,658944.18590,1581,121085.8,380695.71334,0
1753736580000,3.1461,3.1480,3.1435,3.1479,324852.4,1753736639999,1021762.85528,1787,201891.6,634986.78194,0
1753736640000,3.1479,3.1504,3.1477,3.1493,461718.2,1753736699999,1453800.54662,2075,270699.9,852322.19710,0
1753736700000,3.1493,3.1507,3.1455,3.1482,390571.0,1753736759999,1229788.23677,1975,191645.5,603383.47042,0
1753736760000,3.1482,3.1520,3.1472,3.1472,401531.1,1753736819999,1264643.83776,1814,194218.8,611675.57444,0
1753736820000,3.1471,3.1472,3.1405,3.142,363377.2,1753736879999,1142123.93752,2037,181595.7,570692.32244,0
1753736880000,3.1420,3.1462,3.1420,3.1421,421098.8,1753736939999,1323831.72018,1860,183433.4,576698.64745,0
1753736940000,3.1422,3.1426,3.1369,3.1381,280387.7,1753736999999,880160.61705,1705,137801.3,432564.53396,0
1753737000000,3.1381,3.1384,3.1343,3.1343,695546.6,1753737059999,2181559.13407,2352,308587.0,967872.85488,0
1753737060000,3.1343,3.1392,3.1340,3.1381,379477.7,1753737119999,1190449.44626,1971,223913.4,702438.07426,0
1753737120000,3.1380,3.1384,3.1358,3.1375,190619.3,1753737179999,598000.87527,1344,105502.8,330951.98022,0
1753737180000,3.1375,3.1375,3.1334,3.1347,235391.9,1753737239999,738014.83221,1347,126066.7,395200.10632,0
1753737240000,3.1347,3.1379,3.1347,3.1363,179053.3,1753737299999,561621.32693,1454,123547.1,387511.43329,0
1753737300000,3.1363,3.1415,3.1356,3.1381,514788.8,1753737359999,1615441.94845,2201,351506.5,1102931.00841,0
1753737360000,3.1381,3.1411,3.1352,3.1381,178214.7,1753737419999,559203.33650,1617,96351.7,302338.35812,0
1753737420000,3.1382,3.1425,3.1379,3.1413,396374.1,1753737479999,1244644.14046,1893,211256.4,663336.94602,0
1753737480000,3.1414,3.1450,3.1401,3.1402,934856.4,1753737539999,2937981.82070,2772,468206.2,1471447.87185,0
1753737540000,3.1402,3.1422,3.1389,3.1396,162580.5,1753737599999,510574.29693,1178,93204.3,292690.06705,0
1753737600000,3.1396,3.1400,3.1354,3.14,230999.2,1753737659999,724738.74664,1453,95165.6,298540.02422,0
1753737660000,3.1399,3.1438,3.1392,3.1419,224902.9,1753737719999,706574.86345,1593,153159.1,481143.89294,0
1753737720000,3.1419,3.1439,3.1406,3.1429,225907.6,1753737779999,709812.31771,1342,112685.7,354040.74302,0
1753737780000,3.1429,3.1429,3.1373,3.1373,379036.2,1753737839999,1190521.64966,1644,169701.8,533045.34680,0
1753737840000,3.1374,3.1424,3.1366,3.1367,337036.2,1753737899999,1058215.63159,1569,153901.8,483185.94544,0
1753737900000,3.1367,3.1386,3.1286,3.129,597865.0,1753737959999,1873180.44841,2245,307065.0,962035.48172,0
1753737960000,3.1289,3.1352,3.1288,3.1348,510501.1,1753738019999,1598765.68006,2638,281579.8,881757.32909,0
1753738020000,3.1348,3.1432,3.1348,3.1428,307300.9,1753738079999,965136.30185,1825,129170.5,405577.88697,0
1753738080000,3.1427,3.1455,3.1402,3.1452,451557.3,1753738139999,1419736.82346,1727,229240.8,720672.42267,0
1753738140000,3.1453,3.1460,3.1435,3.1436,224292.9,1753738199999,705271.64267,1217,115408.2,362860.63981,0
1753738200000,3.1435,3.1457,3.1402,3.1424,440896.2,1753738259999,1385523.00325,2651,242419.1,761739.38892,0
1753738260000,3.1426,3.1492,3.1426,3.1492,275974.4,1753738319999,868589.36684,1344,182304.8,573789.04220,0
1753738320000,3.1492,3.1510,3.1483,3.151,518870.3,1753738379999,1634234.24433,1666,309265.6,974093.30436,0
1753738380000,3.1509,3.1518,3.1483,3.1501,425891.4,1753738439999,1341426.53297,1793,225211.5,709287.02660,0
1753738440000,3.1501,3.1521,3.1480,3.1517,373121.4,1753738499999,1175570.60201,1529,221781.1,698761.09655,0
1753738500000,3.1516,3.1603,3.1497,3.1524,3670270.1,1753738559999,11577826.25140,6558,2537899.3,8006214.43219,0
1753738560000,3.1524,3.1569,3.1518,3.1564,493663.5,1753738619999,1557626.24090,1563,215339.5,679390.90616,0
1753738620000,3.1565,3.1565,3.1516,3.1541,456247.3,1753738679999,1438989.17400,1573,200059.9,630956.26048,0
1753738680000,3.1541,3.1558,3.1538,3.1542,204988.8,1753738739999,646690.00603,849,103389.2,326152.08472,0
1753738740000,3.1542,3.1573,3.1518,3.1573,301727.4,1753738799999,951817.62983,1337,198677.6,626779.05571,0
1753738800000,3.1573,3.1583,3.1568,3.1579,535191.1,1753738859999,1689966.59961,1342,282423.7,891802.16682,0
1753738860000,3.1580,3.1580,3.1567,3.1569,173346.7,1753738919999,547317.40872,724,44838.4,141573.34538,0
1753738920000,3.1569,3.1593,3.1569,3.1593,424437.3,1753738979999,1340366.93339,1050,316842.6,1000577.11877,0
1753738980000,3.1593,3.1599,3.1584,3.1599,330432.0,1753739039999,1043977.09341,1308,145796.9,460660.52789,0
1753739040000,3.1599,3.1603,3.1595,3.1595,157635.8,1753739099999,498118.72170,723,79754.3,252022.64749,0
1753739100000,3.1596,3.1596,3.1595,3.1595,109430.9,1753739159999,345754.55282,484,76242.7,240896.43492,0
